MINN.HUB
Day Ahead, Real Time, NN Output

Day1
46.3, 21.91, 36.9312967727
46.56, 24.01, 62.7478001427
47.97, 35.48, 34.9689718594
46.8, 26.18, 44.0090212477
48.66, 23.8, 33.7581644299
47.07, 24.15, 38.6885655969
46.35, 23.87, 37.0115621739
45.42, 22.84, 38.9190841471
42.47, 21.38, 27.1472044889
39.31, 20.91, 28.0232047972
36.05, 20.67, 31.2646233021
40.28, 26.34, 30.713074783
44.41, 25.11, 30.7614879358
38.07, 24.47, 23.5419629554
32.47, 25.67, 24.9391587112
30.7, 22.35, 26.7235508829

Day5
26.43, 21.7, 19.6629026067
25.36, 21.44, 13.7760909973
24.23, 21.8, -0.424525838946
24.2, 22.84, 20.7926502025
24.97, 21.37, 48.6258185444
25.75, 19.97, 29.7711111274
28.16, 22.94, 68.2149110651
36.12, 26.56, 67.2285140249
38.22, 27.55, 47.4171718494
40.01, 25.06, 65.9837594737
38.54, 24.66, 29.9233981479
37.73, 24.48, 53.4978414094
35.39, 24.18, 28.8283382268
32.09, 24.17, 24.7532167627
30.68, 24.06, 37.8079045081
29.81, 25.78, 42.6836511622
30.03, 23.21, 18.0551846185
30.24, 24.84, 22.1303812604
29.6, 23.62, 34.8852029181
35.26, 31.84, 30.1566199408
39.77, 32.41, 24.2554693415
32.44, 26.03, 6.03905572238
27.55, 24.34, 14.0862801423
26.55, 23.79, 22.9075616847

Day6
25.61, 19.05, 23.1603327485
25.14, 20.62, 18.5272690011
24.66, 20.58, 7.97602086995
24.45, 18.82, 24.5182373543
25.02, 22.56, 38.9244268306
25.11, 27.47, 28.1842689853
25.81, 27.21, 69.1846454605
28.28, 31.32, 55.4793103974
30.17, 33.67, 41.1002738934
34.32, 27.32, 65.6124382065
34.22, 26.16, 32.9796621765
32.8, 27.5, 46.1931748965
30.28, 25.15, 33.4139824846
28.7, 26.0, 33.1882999395
27.65, 28.82, 37.8523541062
26.96, 25.93, 39.7482874656
28.21, 28.32, 23.7513705286
29.21, 24.89, 26.3690186828
29.76, 25.95, 32.8419127832
36.44, 25.68, 30.7178234375
47.01, 25.43, 30.1158843543
35.72, 25.86, 16.8337549872
27.38, 23.88, 20.6332028062
25.94, 19.38, 24.8487213912

Day7
25.58, 14.52, 17.5296373461
23.95, 15.47, 11.2847075437
23.76, 11.49, -4.8710473769
24.52, 15.03, 18.6906004919
27.06, 24.81, 54.0446962037
34.25, 30.04, 30.6010223521
38.35, 55.28, 67.5896565101
40.21, 30.3, 73.7967022222
38.02, 24.61, 50.86535784
40.75, 25.31, 66.0810856521
38.51, 24.98, 28.2623780506
38.15, 25.75, 57.6993686001
36.21, 24.54, 26.1751408893
35.53, 26.11, 20.084528873
35.24, 25.43, 37.7928398547
34.44, 29.06, 44.3518993361
33.56, 27.4, 14.8432056942
33.75, 29.45, 19.7165762719
33.09, 30.21, 36.0600422303
35.94, 40.06, 29.8864712876
36.99, 31.0, 20.8278214831
29.5, 33.37, 0.187553387992
26.75, 25.17, 10.4927227164
26.95, 24.65, 21.88171911

Day8
24.16, 18.35, 20.8432100315
23.19, 19.67, 18.2847387587
23.2, 20.82, 9.71582008136
23.7, 20.14, 23.3933932699
25.59, 23.04, 40.1449595974
29.07, 24.03, 27.6055508152
34.32, 24.29, 67.4831779021
37.89, 30.06, 57.1741045706
37.05, 26.21, 41.0892425544
38.23, 28.44, 63.3656576091
38.75, 32.45, 32.9499273292
39.28, 33.54, 48.4343767225
39.68, 52.68, 31.1188080246
42.39, 39.57, 33.1044895716
42.9, 68.32, 37.1102952568
43.22, 65.02, 40.702500862
41.96, 96.05, 23.4315432176
40.05, 41.39, 25.3919940403
35.5, 45.59, 32.6211539868
36.94, 58.61, 30.3850304963
42.23, 98.83, 27.3775516519
31.49, 37.21, 16.4683564091
26.4, 69.26, 20.6105654115
25.29, 37.61, 25.3421304288

Day9
24.24, 76.87, 17.6491848578
21.44, 26.45, 16.7013241623
21.2, 25.59, 24.053272059
22.45, 26.31, 21.9506891935
26.28, 28.54, 34.404589031
32.24, 31.1, 23.6498734191
40.11, 28.61, 61.190526964
43.37, 34.35, 51.2188383317
44.01, 40.04, 35.2216194543
47.26, 43.05, 52.2096318463
49.33, 41.78, 35.4135621762
52.81, 59.83, 47.9422390611
52.61, 44.45, 26.1845101967
58.47, 44.1, 43.7222610051
59.18, 67.27, 31.6329038913
56.89, 82.46, 41.5637585576
57.64, 51.19, 31.1911716333
55.71, 38.05, 26.9930159427
50.49, 33.84, 27.024443457
53.2, 53.83, 27.3191048489
55.99, 42.93, 23.6753936449
43.53, 30.55, 22.5162993316
38.63, 37.35, 27.6512518803
34.7, 30.13, 29.3534745772

Day10
26.08, 22.56, 19.3584959156
25.37, 23.55, 20.6827208157
24.91, 23.88, 33.9887100464
25.1, 24.67, 24.6171216775
26.29, 27.34, 25.616905926
30.98, 27.19, 21.5178061493
34.38, 27.93, 60.5578124386
40.09, 29.55, 40.7949358544
42.28, 39.51, 28.8870475376
46.9, 35.67, 49.5863297287
49.58, 40.87, 38.4151498369
49.95, 42.65, 42.369888538
51.87, 39.2, 28.6815084707
52.39, 36.5, 52.4212165733
52.9, 35.95, 30.7206847556
53.22, 36.31, 39.4723089715
53.74, 52.15, 37.0115648478
49.5, 37.11, 30.5199034515
42.08, 30.23, 24.454454276
41.6, 27.14, 27.3218601001
47.3, 28.62, 27.2551213654
35.16, 29.98, 32.708398741
29.09, 24.92, 34.2961563598
27.01, 26.71, 31.7652239049
